season;race_num;race_name;race_date;driver;car;team;team_group;rank;grid;laps;retired;ptsl
6;9;2020 Berlin race 4;09/08/2020;Alex Lynn;94;Mahindra;MAHINDRA;9;7;37;0;2,0,0
6;9;2020 Berlin race 4;09/08/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;10;6;37;0;1,0,0
6;9;2020 Berlin race 4;09/08/2020;Sam Bird;2;Virgin-Audi;VIRGIN;11;17;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;12;20;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;13;16;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;14;13;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;15;9;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Rene Rast;66;Audi;AUDI;16;8;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;James Calado;51;Jaguar;JAGUAR;17;14;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Daniel Abt;33;NIO;NIO_NEXTEV;18;23;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Neel Jani;18;Porsche;PORSCHE;19;22;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Nico Müller;7;Dragon-Penske;DRAGON;20;15;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Sergio Sette Câmara;6;Dragon-Penske;DRAGON;21;24;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;22;19;37;0;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;99;21;37;1;0,0,0
6;9;2020 Berlin race 4;09/08/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;99;10;37;1;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;1;1;36;0;25,3,1
6;10;2020 Berlin race 5;12/08/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;2;2;36;0;18,0,0
6;10;2020 Berlin race 5;12/08/2020;Rene Rast;66;Audi;AUDI;3;4;36;0;15,0,1
6;10;2020 Berlin race 5;12/08/2020;Andre Lotterer;36;Porsche;PORSCHE;4;7;36;0;12,0,0
6;10;2020 Berlin race 5;12/08/2020;Alex Lynn;94;Mahindra;MAHINDRA;5;5;36;0;10,0,0
6;10;2020 Berlin race 5;12/08/2020;Neel Jani;18;Porsche;PORSCHE;6;3;36;0;8,0,0
6;10;2020 Berlin race 5;12/08/2020;Mitch Evans;20;Jaguar;JAGUAR;7;14;36;0;6,0,0
6;10;2020 Berlin race 5;12/08/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;8;10;36;0;4,0,0
6;10;2020 Berlin race 5;12/08/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;9;18;36;0;2,0,0
6;10;2020 Berlin race 5;12/08/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;10;22;36;0;1,0,0
6;10;2020 Berlin race 5;12/08/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;11;15;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Tom Blomqvist;51;Jaguar;JAGUAR;12;6;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;13;8;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Nyck de Vries;17;Mercedes;MERCEDES;14;19;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Sergio Sette Câmara;6;Dragon-Penske;DRAGON;15;9;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;16;17;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Nico Müller;7;Dragon-Penske;DRAGON;17;11;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;18;24;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;19;12;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Sam Bird;2;Virgin-Audi;VIRGIN;20;16;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Lucas di Grassi;11;Audi;AUDI;21;23;36;0;0,0,0
6;10;2020 Berlin race 5;12/08/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;99;21;36;1;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Daniel Abt;33;NIO;NIO_NEXTEV;99;20;36;1;0,0,0
6;10;2020 Berlin race 5;12/08/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;99;13;36;1;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Stoffel Vandoorne;5;Mercedes;MERCEDES;1;1;36;0;25,3,0
6;11;2020 Berlin race 6;13/08/2020;Nyck de Vries;17;Mercedes;MERCEDES;2;4;36;0;18,0,0
6;11;2020 Berlin race 6;13/08/2020;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;3;2;36;0;15,0,1
6;11;2020 Berlin race 6;13/08/2020;Rene Rast;66;Audi;AUDI;4;3;36;0;12,0,0
6;11;2020 Berlin race 6;13/08/2020;Sam Bird;2;Virgin-Audi;VIRGIN;5;14;36;0;10,0,1
6;11;2020 Berlin race 6;13/08/2020;Lucas di Grassi;11;Audi;AUDI;6;10;36;0;8,0,0
6;11;2020 Berlin race 6;13/08/2020;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;7;21;36;0;6,0,0
6;11;2020 Berlin race 6;13/08/2020;Alex Lynn;94;Mahindra;MAHINDRA;8;7;36;0;4,0,0
6;11;2020 Berlin race 6;13/08/2020;António Felix da Costa;13;Techeetah-DS;TECHEETAH;9;19;36;0;2,0,0
6;11;2020 Berlin race 6;13/08/2020;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;10;6;36;0;1,0,0
6;11;2020 Berlin race 6;13/08/2020;Mitch Evans;20;Jaguar;JAGUAR;11;23;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;12;18;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;13;15;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Andre Lotterer;36;Porsche;PORSCHE;14;20;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Neel Jani;18;Porsche;PORSCHE;15;8;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Felipe Massa;19;Venturi-Mercedes;VENTURI;16;11;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Tom Blomqvist;51;Jaguar;JAGUAR;17;12;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;18;16;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Sergio Sette Câmara;6;Dragon-Penske;DRAGON;19;9;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Daniel Abt;33;NIO;NIO_NEXTEV;20;17;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Oliver Turvey;3;NIO;NIO_NEXTEV;21;13;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Nico Müller;7;Dragon-Penske;DRAGON;22;26;36;0;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;99;24;36;1;0,0,0
6;11;2020 Berlin race 6;13/08/2020;Robin Frijns;4;Virgin-Audi;VIRGIN;99;5;36;1;0,0,0
7;1;2021 Diriyah;26/02/2021;Nyck de Vries;17;Mercedes;MERCEDES;1;1;32;0;25,3,1
7;1;2021 Diriyah;26/02/2021;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;2;4;32;0;18,0,0
7;1;2021 Diriyah;26/02/2021;Mitch Evans;20;Jaguar;JAGUAR;3;6;32;0;15,0,0
7;1;2021 Diriyah;26/02/2021;Rene Rast;33;Audi;AUDI;4;3;32;0;12,0,1
7;1;2021 Diriyah;26/02/2021;Pascal Wehrlein;99;Porsche;PORSCHE;5;2;32;0;10,0,0
7;1;2021 Diriyah;26/02/2021;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;6;10;32;0;8,0,0
7;1;2021 Diriyah;26/02/2021;Alexander Sims;29;Mahindra;MAHINDRA;7;11;32;0;6,0,0
7;1;2021 Diriyah;26/02/2021;Stoffel Vandoorne;5;Mercedes;MERCEDES;8;15;32;0;4,0,0
7;1;2021 Diriyah;26/02/2021;Lucas di Grassi;11;Audi;AUDI;9;16;32;0;2,0,0
7;1;2021 Diriyah;26/02/2021;Oliver Turvey;8;NIO;NIO_NEXTEV;10;13;32;0;1,0,0
7;1;2021 Diriyah;26/02/2021;António Felix da Costa;13;Techeetah-DS;TECHEETAH;11;18;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Jake Dennis;27;Andretti-BMW;BMW_ANDRETTI;12;14;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;13;17;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Norman Nato;71;Venturi-Mercedes;VENTURI;14;12;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;15;19;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Andre Lotterer;36;Porsche;PORSCHE;16;7;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Robin Frijns;4;Virgin-Audi;VIRGIN;17;24;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Tom Blomqvist;88;NIO;NIO_NEXTEV;18;22;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Nick Cassidy;37;Virgin-Audi;VIRGIN;19;21;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Sergio Sette Câmara;7;Dragon-Penske;DRAGON;20;20;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Nico Müller;6;Dragon-Penske;DRAGON;21;26;32;0;0,0,0
7;1;2021 Diriyah;26/02/2021;Alex Lynn;94;Mahindra;MAHINDRA;99;5;32;1;0,0,0
7;1;2021 Diriyah;26/02/2021;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;99;9;32;1;0,0,0
7;1;2021 Diriyah;26/02/2021;Sam Bird;10;Jaguar;JAGUAR;99;8;32;1;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Sam Bird;10;Jaguar;JAGUAR;1;3;29;0;25,0,0
7;2;2021 Diriyah race 2;27/02/2021;Robin Frijns;4;Virgin-Audi;VIRGIN;2;1;29;0;18,3,1
7;2;2021 Diriyah race 2;27/02/2021;António Felix da Costa;13;Techeetah-DS;TECHEETAH;3;9;29;0;15,0,0
7;2;2021 Diriyah race 2;27/02/2021;Sergio Sette Câmara;7;Dragon-Penske;DRAGON;4;2;29;0;12,0,0
7;2;2021 Diriyah race 2;27/02/2021;Nico Müller;6;Dragon-Penske;DRAGON;5;6;29;0;10,0,0
7;2;2021 Diriyah race 2;27/02/2021;Oliver Turvey;8;NIO;NIO_NEXTEV;6;4;29;0;8,0,0
7;2;2021 Diriyah race 2;27/02/2021;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;7;13;29;0;6,0,0
7;2;2021 Diriyah race 2;27/02/2021;Lucas di Grassi;11;Audi;AUDI;8;15;29;0;4,0,0
7;2;2021 Diriyah race 2;27/02/2021;Nyck de Vries;17;Mercedes;MERCEDES;9;20;29;0;2,0,1
7;2;2021 Diriyah race 2;27/02/2021;Pascal Wehrlein;99;Porsche;PORSCHE;10;16;29;0;1,0,0
7;2;2021 Diriyah race 2;27/02/2021;Andre Lotterer;36;Porsche;PORSCHE;11;26;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;12;7;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Stoffel Vandoorne;5;Mercedes;MERCEDES;13;22;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Nick Cassidy;37;Virgin-Audi;VIRGIN;14;10;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Alexander Sims;29;Mahindra;MAHINDRA;15;14;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Norman Nato;71;Venturi-Mercedes;VENTURI;16;23;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Rene Rast;33;Audi;AUDI;17;19;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Tom Blomqvist;88;NIO;NIO_NEXTEV;18;5;29;0;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Alex Lynn;94;Mahindra;MAHINDRA;99;12;29;1;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Edoardo Mortara;48;Venturi-Mercedes;VENTURI;99;21;29;1;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Jake Dennis;27;Andretti-BMW;BMW_ANDRETTI;99;17;29;1;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Maximilian Günther;28;Andretti-BMW;BMW_ANDRETTI;99;11;29;1;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Mitch Evans;20;Jaguar;JAGUAR;99;18;29;1;0,0,0
7;2;2021 Diriyah race 2;27/02/2021;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;99;8;29;1;0,0,0
